,UNITID,Long-term investments,Total assets,Total liabilities,Total unrestricted net assets,Total expenses-Total amount,Student service-Total amount,Academic support-Total amount,Public service-Total amount,Research-Total amount,Net assets released from restriction - Total,Total revenues and investment return - Total,Other revenue - Total,Investment return - Total,Total discounts and allowances,Tuition and fees - Total,Total student grants,Total expenses,Total revenues and investment return,Total net assets,Total restricted net assets,INSTNM,ZIP,LATITUDE,LONGITUDE
1418,239424,8414170.0,13645537.0,705059.0,-1412043.0,3863579,150912,44188,0,0,0,2276060,193996,676000,120304.0,187536,409591.0,3863579.0,2276060.0,12940478.0,14352521.0,Nashotah House,53058-9793,43.082193,-88.423743
1419,239512,14089444.0,52920088.0,4765828.0,13506789.0,19893838,4012259,648674,604025,1029931,0,15698990,1083584,-1652382,11643676.0,7952336,13406457.0,19893838.0,15698990.0,48154260.0,34647471.0,Northland College,54806-3999,46.579087,-90.87476
1420,239628,94069498.0,162400271.0,45754922.0,9647166.0,32563820,6278671,1095216,845858,0,0,34336557,501417,5366816,20591043.0,12311057,23454890.0,32563820.0,34336557.0,116645349.0,106998183.0,Ripon College,54971-0248,43.844135,-88.842333
1421,239637,10078538.0,12918194.0,2817863.0,2517746.0,9779641,195523,925591,0,0,0,7997270,0,660123,138055.0,2047926,138055.0,9779641.0,7997270.0,10100331.0,7582585.0,Sacred Heart Seminary and School of Theology,53132,42.910829,-88.04438
1422,239716,149912558.0,338868131.0,45197785.0,146900016.0,74512765,11069403,4800062,928215,409502,0,75283706,2888677,677322,35492917.0,44350224,39948960.0,74512765.0,75283706.0,293670346.0,146770330.0,Saint Norbert College,54115-2099,44.44483,-88.067812
1423,239743,7050629.0,24542917.0,6838290.0,9448903.0,11286660,2939104,413682,0,0,0,14822453,175222,266983,3360742.0,4174065,4617957.0,11286660.0,14822453.0,17704627.0,8255724.0,,,,
1424,240107,56086051.0,123880621.0,13997216.0,84236117.0,41876723,7783149,3259856,17495,0,0,48150014,263605,2715484,16573770.0,33454695,21016303.0,41876723.0,48150014.0,109883405.0,25647288.0,Viterbo University,54601-8804,43.803133,-91.244297
1425,240213,190437.0,2805434.0,828368.0,1918240.0,1587136,74434,0,0,0,0,1741525,4848,24787,123485.0,1699849,123485.0,1587136.0,1741525.0,1977066.0,58826.0,Wisconsin School of Professional Psychology,53225-4960,43.10534,-88.026735
1426,240338,37294031.0,113498157.0,51785935.0,31102372.0,31693226,5787927,2185854,374587,50800,0,37309708,1091306,574097,14684345.0,13693110,16981071.0,31693226.0,37309708.0,61712222.0,30609850.0,Wisconsin Lutheran College,53226-4699,43.036943,-88.022718
1427,240392,0.0,18867537.0,4593025.0,14274512.0,42024304,19579591,2757539,0,0,0,40832649,867659,0,4341710.0,39964990,12114919.0,42024304.0,40832649.0,14274512.0,0.0,Herzing University-Madison,53718,43.14415,-89.291561
1428,241100,0.0,12271978.0,6488830.0,5783148.0,11205282,1822675,1176129,1867908,91091,0,11355947,1850173,0,523530.0,83959,5518327.0,11205282.0,11355947.0,5783148.0,0.0,American University of Puerto Rico,00960-2037,18.407058,-66.186631
1429,241191,0.0,13758066.0,4779779.0,8453719.0,11185779,877405,1092622,0,0,0,12132109,632697,1400,0.0,7847553,6187369.0,11185779.0,12132109.0,8978287.0,524568.0,Universidad Adventista de las Antillas,00680-0000,18.205685,-67.111207
1430,241216,0.0,16165944.0,3096138.0,13069806.0,9997400,71677,352930,0,49640,0,10271367,0,6056,0.0,9948016,6702580.0,9997400.0,10271367.0,13069806.0,0.0,Atlantic University College,00970,18.357395,-66.111714
1431,241225,9095320.0,33298897.0,12633022.0,19659398.0,12449241,1414193,3021923,0,0,0,11588550,0,674715,214311.0,8337236,6961281.0,12449241.0,11588550.0,20665875.0,1006477.0,Universidad Central de Bayamon,00960-1725,18.398864,-66.180773
1432,241331,20282850.0,11598369.0,2739131.0,8859238.0,21972126,1097237,2278752,5564224,303550,0,20121751,2432683,0,0.0,15061066,2236030.0,21972126.0,20121751.0,8859238.0,0.0,Albizu University-San Juan,00902-3711,18.466573,-66.113908
1433,241377,0.0,38950531.0,25469146.0,13379655.0,14612030,1400987,1139405,0,0,0,15047156,0,0,186397.0,12436178,4989974.0,14612030.0,15047156.0,13481385.0,101730.0,Caribbean University-Bayamon,00960-0493,18.383136,-66.168315
1434,241386,0.0,2544133.0,1663569.0,873919.0,954415,91508,74423,0,0,0,982836,0,0,14240.0,812294,658147.0,954415.0,982836.0,880564.0,6645.0,Caribbean University-Carolina,00985,18.380193,-65.960036
1435,241410,41513896.0,128828910.0,33904468.0,93175444.0,69342918,9040289,4925788,1248446,237563,0,71581351,2461811,1429491,3476459.0,61772567,35571301.0,69342918.0,71581351.0,94924442.0,1748998.0,Pontifical Catholic University of Puerto Rico-Ponce,00717-9997,18.00165,-66.617138
1436,241614,0.0,1296541.0,598101.0,698440.0,1763285,175217,340862,0,0,0,1771532,15985,0,972447.0,645937,972447.0,1763285.0,1771532.0,698440.0,0.0,Universidad Teologica del Caribe,00978-0901,18.373928,-66.010617
1437,241739,20521943.0,117461366.0,47547322.0,64857856.0,79459444,9168244,3691324,2092679,2029431,0,76243807,2001248,644071,4373716.0,66594589,109993871.0,79459444.0,76243807.0,69914044.0,5056188.0,Universidad Ana G. Mendez-Cupey Campus,00926-2602,18.387183,-66.061647
1438,241793,1066008.0,1641877.0,140653.0,1501224.0,1519127,0,36296,0,0,0,1755764,0,128243,0.0,1493108,20736.0,1519127.0,1755764.0,1501224.0,0.0,Center for Advanced Studies On Puerto Rico and the Caribbean,00901,18.466567,-66.11841
1439,242060,0.0,28665035.0,83461885.0,-54801937.0,10626676,1558735,0,1294006,0,0,10171664,7428892,64500,,0,,10626676.0,10171664.0,-54796850.0,5087.0,,,,
1440,242121,0.0,22104334.0,1095233.0,19597120.0,3005626,13065,0,0,0,0,3546242,18687,40939,6182.0,2109358,2109358.0,3005626.0,3546242.0,21009101.0,1411981.0,Humacao Community College,00791,18.148274,-65.826857
1441,242617,,,,,25140324,1956912,1623910,0,0,0,28988622,0,0,2147098.0,22363266,19743252.0,,,,,Inter American University of Puerto Rico-San German,00683,18.08353,-67.05082
1442,242626,,,,,20436011,1943861,1721457,0,0,0,24156848,0,0,1858138.0,20274679,19428299.0,,,,,Inter American University of Puerto Rico-Aguadilla,00603,18.467886,-67.121671
1443,242635,,,,,20652316,2186514,1706447,0,0,0,25398870,0,0,1435654.0,20031566,18430747.0,,,,,Inter American University of Puerto Rico-Arecibo,00614,18.47509,-66.75901
1444,242644,,,,,9677214,944620,1059175,0,0,0,10894984,0,0,924076.0,8486291,8379604.0,,,,,Inter American University of Puerto Rico-Barranquitas,00794,18.182777,-66.303153
1445,242653,,,,,45423389,4402980,4499246,0,0,0,50945206,0,0,3749079.0,41110198,20696936.0,,,,,Inter American University of Puerto Rico-Metro,00919,18.368988,-66.077711
1446,242662,,,,,27023488,2502122,2988247,0,0,0,29991549,0,0,1943063.0,23102999,20583200.0,,,,,Inter American University of Puerto Rico-Ponce,00715-1602,18.007388,-66.578498
1447,242671,251531705.0,629230616.0,106696107.0,520258803.0,36329764,3983266,2845869,0,0,0,33758523,581584,17491346,,0,,241901847.0,275163648.0,522534509.0,2275706.0,,,,
1448,242680,,,,,10216942,1204339,1050967,0,0,0,11675985,0,0,362520.0,10121706,8279658.0,,,,,Inter American University of Puerto Rico-Fajardo,00738-7003,18.329222,-65.648052
1449,242699,,,,,8698206,1205872,1061252,0,0,0,11211308,0,0,371935.0,9432216,7841013.0,,,,,Inter American University of Puerto Rico-Guayama,00784,17.96635,-66.108164
1450,242705,,,,,21323158,2123476,2553582,0,0,0,28498067,0,0,957238.0,23843636,19435345.0,,,,,Inter American University of Puerto Rico-Bayamon,00957-6257,18.351631,-66.182473
1451,242723,,,,,10513732,992931,2734156,0,0,0,11365222,0,0,207028.0,10621996,207028.0,,,,,Inter American University of Puerto Rico-School of Law,00936-8351,18.428145,-66.072656
1452,243346,19811092.0,92045462.0,24541353.0,65023866.0,68399111,6963662,4482696,973749,957137,0,65962740,2071258,468056,4575137.0,55702295,90353876.0,68399111.0,65962740.0,67504109.0,2480243.0,Universidad Ana G. Mendez-Carolina Campus,00985-0985,18.414805,-65.983869
1453,243443,25802673.0,75583739.0,34711658.0,25838302.0,40089532,4555233,3658859,0,0,0,42101269,4625742,776483,1705047.0,30742120,18698646.0,40089532.0,42101269.0,40872081.0,15033779.0,Universidad del Sagrado Corazon,00907,18.441166,-66.059617
1454,243498,1061671.0,3647447.0,1502912.0,1074906.0,1173085,108595,273794,0,0,0,1335155,28326,-23059,617009.0,617009,617009.0,1173085.0,1335155.0,2144535.0,1069629.0,Seminario Evangelico de Puerto Rico,00925,18.407003,-66.052816
1455,243568,9782635.0,24113682.0,3720003.0,20057477.0,19673846,467708,2258141,0,3850551,0,20887949,1309287,393699,710897.0,12965748,1063356.0,19673846.0,20887949.0,20393679.0,336202.0,Universidad Central Del Caribe,00960-6032,18.366171,-66.153758
1456,243577,16405406.0,100632310.0,33272599.0,66005429.0,34538644,6241900,2936057,0,2021530,0,38811772,0,1234734,572274.0,30210159,10733410.0,39742560.0,43743902.0,67359711.0,1354282.0,Universidad Politecnica de Puerto Rico,00919,18.422195,-66.056084
1457,243601,21450652.0,119778252.0,24605163.0,91950876.0,114208028,7816707,5038877,4733005,981126,0,114523504,2933854,578713,8202801.0,96813878,141670211.0,114208028.0,114523504.0,95173089.0,3222213.0,Universidad Ana G. Mendez-Gurabo Campus,00778-3030,18.239647,-66.006259
1458,243744,35291628000.0,46370111000.0,7869472000.0,21653055000.0,5968067000,219658000,186900000,0,884392000,0,7616673000,0,2727061000,322057000.0,447432000,513763000.0,5968067000.0,7616673000.0,38500639000.0,16847584000.0,Stanford University,94305,37.429434,-122.167359
1459,243823,35415000.0,71629000.0,16626000.0,53549000.0,41457000,4942000,2817000,0,330000,0,44967000,298000,619000,0.0,39700000,7174000.0,41457000.0,44967000.0,55003000.0,1454000.0,Parker University,75229-5668,32.880335,-96.893564
1460,243832,830620.0,19138923.0,6019015.0,13119908.0,25691860,5873076,3177539,93375,663582,0,28637465,71515,63035,0.0,26758356,12855699.0,25691860.0,28637465.0,13119908.0,0.0,EDP University of Puerto Rico Inc-San Juan,00919-2303,18.415375,-66.055403
1461,244233,0.0,24552137.0,8804297.0,15690268.0,6450653,2133045,197666,0,0,0,5657864,952442,183853,156250.0,4511933,1972764.0,23052773.0,18835746.0,15747840.0,57572.0,City College-Fort Lauderdale,33309,26.187467,-80.1705
1462,245652,66035773.0,129584474.0,23474535.0,17627773.0,22714947,5051618,1411249,0,0,0,18620258,1362164,2677488,13852541.0,5306318,13852541.0,22714947.0,18620258.0,106109939.0,88482166.0,St. John's College,87505-4599,35.666974,-105.912478
1463,245777,0.0,1135699.0,6883.0,1128816.0,1273902,72842,0,0,0,0,1313539,0,0,355880.0,158919,710340.0,1273902.0,1313539.0,1128816.0,0.0,Bais Medrash Elyon,10952,41.114079,-74.069798
1464,245953,25248119.0,38691172.0,8441397.0,24808885.0,26055530,5983845,1436286,0,0,0,27397813,92577,366563,4214552.0,17372620,9316208.0,26055530.0,27397813.0,30249775.0,5440890.0,Mid-America Christian University,73170-9797,35.347785,-97.578297
1465,246345,465374.0,1023565.0,923786.0,-152017.0,1522469,179988,255466,0,0,0,1623966,0,4860,0.0,1115469,0.0,1522469.0,1623966.0,99779.0,251796.0,Houston Graduate School of Theology,77035-3602,29.673594,-95.448846
1466,246789,0.0,6421281.0,105810.0,6315471.0,2786108,278382,281467,400,1463,0,1672604,270460,268,291602.0,324220,291602.0,2786108.0,1672604.0,6315471.0,0.0,Unification Theological Seminary,10036,40.754309,-73.981154
1467,247162,4484127.0,4679397.0,50808.0,4628589.0,1081946,83097,81085,0,0,0,1053666,234914,197866,0.0,577121,0.0,1081946.0,1053666.0,4628589.0,0.0,Ecumenical Theological Seminary,48201-3035,42.344129,-83.055266
1468,247649,22918702.0,69590577.0,26893149.0,37982518.0,27576370,3832786,3157012,0,0,0,26386106,0,2270956,7410490.0,15805892,8354409.0,27576370.0,26386106.0,42697428.0,4714910.0,Landmark College,05346,42.977172,-72.512549
1469,247773,0.0,3553076.0,409653.0,3093423.0,2560157,361794,508317,0,0,0,2697647,4860,0,711529.0,909630,1323756.0,2560157.0,2697647.0,3143423.0,50000.0,Yeshiva Gedolah of Greater Detroit,48237,42.471924,-83.200754
1470,247825,4210840.0,9474791.0,1806383.0,6298887.0,1489164,70324,141305,14200,20214,0,981983,0,49068,54709.0,169243,94583.0,1489164.0,981983.0,7668408.0,1369521.0,Austin Graduate School of Theology,78752,30.343842,-97.711751
1471,260372,3757100.0,10177089.0,504077.0,5846593.0,5457246,828264,454845,252378,127927,0,5409583,200746,227637,258333.0,628937,976393.0,5457246.0,5409583.0,9673012.0,3826419.0,Lac Courte Oreilles Ojibwe College,54843,45.942252,-91.365002
1472,262022,,,,,2646243,312876,640472,0,0,0,1843101,28177,-4671,164766.0,1031097,164766.0,,,,,Bethel Seminary-San Diego,92115,32.765387,-117.06605
1473,262086,0.0,74313848.0,33238082.0,39458714.0,100910306,33998834,18256080,0,0,0,107179399,74,276567,8512222.0,104598832,19155376.0,100910306.0,107179399.0,41075766.0,1617052.0,UMass Global,92618,33.656401,-117.769012
1474,262466,,,,,1880999,348829,324446,0,0,0,1494347,358164,-21968,0.0,1156357,23414.0,,,,,Dr. Ida Rolf Institute,80301-0000,40.066263,-105.203076
1475,362700,,,,,3870066,352386,158135,1805,0,0,4291624,0,0,35710.0,2536012,1523091.0,,,,,Sunstate Academy,33907,26.596006,-81.870312
1476,363712,0.0,904577.0,173641.0,730936.0,650175,22016,0,0,0,0,658828,0,0,0.0,249292,313087.0,650175.0,658828.0,730936.0,0.0,Yeshivah Gedolah Rabbinical College,33139,25.782445,-80.141334
1477,363907,0.0,5321355.0,3479551.0,1827906.0,1996271,191400,155664,0,0,0,2055717,2,0,23401.0,1699009,1081554.0,1996271.0,2055717.0,1841804.0,13898.0,Caribbean University-Ponce,00716-7733,18.006633,-66.59425
1478,363916,0.0,2777221.0,1815982.0,953986.0,1041856,99892,81241,0,0,0,1072881,0,0,13290.0,886715,614271.0,1041856.0,1072881.0,961239.0,7253.0,Caribbean University-Vega Baja,00964,18.444882,-66.40315
1479,365505,,,,,2202924,137510,90692,0,0,0,1644709,0,0,0.0,390155,126403.0,,,,,Waynesville Career Center,65583,37.811315,-92.21393
1480,366003,25626.0,1110109.0,146157.0,963952.0,3187048,375034,640300,0,0,0,3172046,85633,543,2610.0,2956393,293090.0,3187048.0,3172046.0,963952.0,0.0,South Florida Bible College and Theological Seminary,33442,26.30294,-80.134508
1481,366252,19431747.0,256145785.0,151550001.0,101498836.0,147345080,10869663,16268968,0,0,0,158615771,1918444,2009762,2454729.0,92327213,16089160.0,147345080.0,158615771.0,104595784.0,3096948.0,Pennsylvania College of Technology,17701-5799,41.234145,-77.023665
1482,366261,3929049.0,4828424.0,327149.0,4474354.0,2380821,19954,954170,0,0,0,2096695,0,-174947,0.0,2131102,407946.0,2380821.0,2096695.0,4501275.0,26921.0,Commonwealth Institute of Funeral Service,77090-5918,29.989545,-95.430153
1483,366368,430379.0,16364615.0,4176824.0,10997570.0,6906163,97810,0,0,820344,0,7046162,335364,181096,989133.0,4250362,989133.0,6906163.0,7046162.0,12187791.0,1190221.0,New York Academy of Art,10013-2911,40.718388,-74.006019
1484,366535,0.0,1506596.0,1220781.0,285815.0,4984733,184367,514833,0,0,0,4707524,7775,0,0.0,4682062,2028890.0,4984733.0,4707524.0,285815.0,0.0,Remington College-Mobile Campus,36609,30.671139,-88.145035
1485,366571,,,,,297128,4200,8430,0,0,0,105559,0,0,0.0,105559,3668.0,,,,,Mercy-St Luke's School of Radiologic Technology,52402,41.985552,-91.660609
1486,367884,2898507.0,77964331.0,29904751.0,34859940.0,21267987,2776572,3273043,0,0,0,19558895,0,570767,1374579.0,17908556,5726839.0,21267987.0,19558895.0,48059580.0,13199640.0,Hodges University,33966,26.610865,-81.821419
1487,368771,,,,,2106988,0,0,0,0,0,2119240,0,0,221831.0,1138316,221831.0,,,,,Hypnosis Motivation Institute,91356-4159,34.170219,-118.538719
1488,368780,8500608.0,8500608.0,1854999.0,6110925.0,4017954,246776,454923,0,0,0,3076268,139600,68181,18046.0,1729472,1058022.0,4017954.0,3076268.0,6645609.0,534684.0,,,,
1489,369002,5955563.0,8996547.0,52135.0,8944412.0,5926770,328825,743338,0,0,0,5961017,0,385896,0.0,5389360,0.0,5926770.0,5961017.0,8944412.0,0.0,Massachusetts School of Law,01810,42.682106,-71.19954
1490,369659,0.0,12286946.0,7028041.0,5222785.0,6642534,1070430,1134508,0,72083,0,6018529,0,2940,197649.0,5031825,292622.0,6642534.0,6018529.0,5258905.0,36120.0,Oregon College of Oriental Medicine,97209,45.524121,-122.671099
1491,372718,,,,,2910467,209656,79469,2147,0,0,3462137,0,0,25918.0,2045158,1230135.0,,,,,Sunstate Academy,33765-2702,27.967041,-82.732693
1492,372958,0.0,236425.0,143680.0,92745.0,2900026,136170,267984,0,0,0,1959590,8937,0,0.0,1950023,970973.0,2900026.0,1959590.0,92745.0,0.0,,,,
1493,374024,0.0,7380314.0,2929936.0,4426102.0,4387692,402904,661366,0,0,0,3772882,0,-205566,22710.0,3863936,22710.0,4387692.0,3772882.0,4450378.0,24276.0,Adler Graduate School,55343,44.893479,-93.410236
1494,375230,0.0,1028117.0,0.0,1028117.0,903478,5721,0,0,0,0,1386700,700,0,173750.0,1213250,1235821.0,903478.0,1386700.0,1028117.0,0.0,Yeshiva Gedolah Imrei Yosef D'spinka,11219,40.628468,-73.992328
1495,375416,0.0,314683.0,717137.0,-402454.0,7042705,293177,426304,0,0,0,7265335,17850,0,0.0,7209900,2760096.0,7042705.0,7265335.0,-402454.0,0.0,Remington College-Cleveland Campus,44125-1957,41.422951,-81.579347
1496,376385,1271000.0,8981449.0,1850569.0,7130880.0,3992450,311665,466816,0,0,0,3715980,0,928808,0.0,2787172,2648978.0,3992450.0,3715980.0,7130880.0,0.0,Universal Technology College of Puerto Rico,00603,18.42812,-67.155628
1497,377111,0.0,354102.0,796156.0,-442054.0,6468441,251876,429316,0,0,0,6726644,9521,0,0.0,6713021,2998938.0,6468441.0,6726644.0,-442054.0,0.0,Remington College-Fort Worth Campus,76112-1225,32.776152,-97.213702
1498,381255,,,,,1358871,0,0,0,0,0,801009,0,0,0.0,801009,627669.0,,,,,CET-Coachella,92236,33.692248,-116.185875
1499,381282,,,,,1701250,0,0,0,0,0,1153337,0,0,0.0,1153337,839051.0,,,,,CET-Oxnard,93030,34.194208,-119.18145
1500,381325,,,,,1727823,0,0,0,0,0,1492466,0,0,0.0,1492466,1125777.0,,,,,CET-Santa Maria,93458,34.943576,-120.441978
1501,381459,2264615.0,12246912.0,2598706.0,7812563.0,5128426,587628,527966,0,0,0,5746863,36764,27031,319267.0,908581,319267.0,5128426.0,5746863.0,9648206.0,1835643.0,Phoenix Seminary,85260,33.581645,-111.910665
1502,384254,1167276.0,28213697.0,21324443.0,5157337.0,17307107,2931455,2200955,0,0,0,18118927,643899,44320,4034249.0,11420735,6942682.0,17307107.0,18118927.0,6889254.0,1731917.0,Beacon College,34748,28.811281,-81.87415
1503,384306,0.0,643277.0,257830.0,385447.0,1962500,0,385838,0,0,0,1977352,102280,0,0.0,1173724,80000.0,1962500.0,1977352.0,385447.0,0.0,Acupuncture and Integrative Medicine College-Berkeley,94704,37.862754,-122.267636
1504,384421,17154.0,5488402.0,846608.0,4641794.0,2743032,50046,50046,0,0,0,2838018,0,-1365,920981.0,1055215,1207093.0,2743032.0,2838018.0,4641794.0,0.0,Rabbi Jacob Joseph School,08817-4494,40.501001,-74.397954
1505,385415,300285206.0,995236873.0,483422969.0,117964770.0,424826267,11761768,28868522,0,255676779,0,356338413,63331836,4054518,15740756.0,36149254,18577363.0,424826267.0,356338413.0,511813904.0,393849134.0,Albert Einstein College of Medicine,10461-1900,40.852847,-73.846327
1506,385619,9635253.0,48726093.0,7575316.0,41150777.0,26523104,9570212,1024765,13978,0,0,33002046,0,735543,1431455.0,31283094,7221690.0,26523104.0,33002046.0,41150777.0,0.0,Everglades University,33431,26.391218,-80.108331
1507,386153,0.0,3808733.0,443575.0,3365158.0,2399500,194136,227084,0,0,0,2900720,0,103232,231197.0,2495811,1622338.0,2399500.0,2900720.0,3365158.0,0.0,Seminar L'moros Bais Yaakov,11219,40.634863,-73.985376
1508,386472,0.0,9223850.0,6179867.0,3043983.0,8358427,2583056,482923,0,0,0,9617420,232780,0,1900242.0,9384640,4677223.0,8358427.0,9617420.0,3043983.0,0.0,Herzing University-Orlando,32792,28.615784,-81.312669
1509,388520,656713.0,15563904.0,1215577.0,11871510.0,8754691,1524417,896932,0,0,0,9251604,2932629,0,141274.0,1769759,879013.0,8754691.0,9251604.0,14348327.0,2476817.0,College of Biblical Studies-Houston,77036-3211,29.716676,-95.506559
1510,392354,,,,,232816,0,0,0,0,0,149471,0,0,0.0,149471,1971.0,,,,,School of Professional Horticulture New York Botanical Garden,10458-5126,40.866742,-73.878164
1511,392840,2876113.0,13573433.0,1578575.0,8930144.0,5419678,1032566,257959,0,0,0,4001647,16992,-802820,0.0,3289228,1482288.0,5419678.0,4001647.0,11994858.0,3064714.0,,,,
1512,399911,1305735000.0,1676809000.0,9883000.0,458256000.0,58919000,8312000,6785000,2537000,0,0,65973000,56043000,-6316000,9355176.0,3503000,15264581.0,58919000.0,65973000.0,1666926000.0,1208670000.0,Soka University of America,92656-8081,33.554546,-117.735344
1513,401223,0.0,7882245.0,2157939.0,5724306.0,2471969,224459,188151,0,0,0,2567697,0,12428,356313.0,1243812,892707.0,2471969.0,2567697.0,5724306.0,0.0,World Mission University,90020,34.064918,-118.289484
1514,401250,2818409.0,3273793.0,272141.0,2893545.0,3145483,125639,1118994,0,0,0,2208025,0,-202534,21833.0,1251122,25325.0,3145483.0,2208025.0,3001652.0,108107.0,Yo San University of Traditional Chinese Medicine,90066,33.993287,-118.442756
1515,404222,,,,,6467303,463619,551697,0,0,0,8278464,0,0,42379.0,6430460,42379.0,,,,,Inter American University of Puerto Rico-School of Optometry,00957,18.351631,-66.182473
1516,404718,,,,,748283,51831,31902,0,0,0,787709,0,0,0.0,721921,307363.0,,,,,Brillare Beauty Institute,37312-3862,35.191417,-84.881446
1517,405058,0.0,21448920.0,7729758.0,13719162.0,6811412,839251,50649,0,0,0,7667497,0,0,1053658.0,3556878,1569198.0,6811412.0,7667497.0,13719162.0,0.0,Yeshivas Novominsk,11204-2138,40.623293,-73.990095
1518,405854,211570.0,3402219.0,111724.0,3290495.0,4047008,476902,499691,0,0,0,4309827,0,0,631628.0,2507872,2525533.0,4047008.0,4309827.0,3290495.0,0.0,Rabbinical College of Ohr Shimon Yisroel,11211,40.704389,-73.956772
1519,406547,,,,,3868498,1544684,126042,0,0,0,3170627,106230,103030,94320.0,2950845,1631926.0,,,,,City College-Gainesville,32607,29.654852,-82.417302
1520,407610,0.0,47309.0,18961.0,22073.0,366618,27104,179211,0,0,0,339355,0,12,0.0,105772,81373.0,366618.0,339355.0,28348.0,6275.0,Pacific Bible College,97501,42.324959,-122.874107
1521,407629,320073133.0,564559506.0,48848875.0,512733356.0,92271974,7270076,4342774,0,481398,0,164177165,9162687,16382551,4118919.0,129836006,4118919.0,92271974.0,164177165.0,515710631.0,2977275.0,Lake Erie College of Osteopathic Medicine,16509-1025,42.080699,-80.105969
1522,409254,45543698.0,81810430.0,33389107.0,14831118.0,23885154,1106007,1673324,7233284,1907990,0,21506975,1085384,-484158,2152139.0,4110233,2152139.0,23885154.0,21506975.0,48421323.0,33590205.0,Erikson Institute,60654-4510,41.890663,-87.632178
1523,409616,18758405.0,22128290.0,1218205.0,16128206.0,12258054,3186900,1806709,0,0,0,12406681,536825,812009,5054746.0,10234812,5054746.0,12258054.0,12406681.0,20910085.0,4781879.0,Roger Williams University School of Law,02809-5171,41.650974,-71.261978
1524,411754,,,,,492757,0,0,0,0,0,447526,0,0,0.0,447526,39364.0,,,,,Cleveland Clinic Health System-School of Diagnostic Imaging,44119,41.598918,-81.548554
1525,412173,0.0,2668295.0,147885.0,2520410.0,5240634,570698,204840,0,0,0,5278087,1370628,33860,1930512.0,1930512,1930512.0,5240634.0,5278087.0,2520410.0,0.0,Academy for Nursing and Health Occupations,33417,26.70653,-80.121497
1526,412599,0.0,1147887.0,1010508.0,137379.0,7696759,311865,552217,0,0,0,8367488,14111,0,0.0,8347140,3408717.0,7696759.0,8367488.0,137379.0,0.0,Remington College-Memphis Campus,38132,35.071403,-89.989881
1527,413617,4050726.0,12750163.0,1089106.0,7698841.0,9455634,839130,23889,319076,614498,0,9035552,0,218995,26375.0,1091696,1729791.0,9455634.0,9035552.0,11661057.0,3962216.0,College of Menominee Nation,54135-1179,44.859044,-88.625628
1528,414823,2764111.0,62691449.0,18388288.0,40985608.0,32560275,9844659,2085421,0,0,0,28688509,390718,210956,21006590.0,18223014,26545142.0,32560275.0,28688509.0,44303161.0,3317553.0,Johnson & Wales University-North Miami,33181,25.894337,-80.164797
1529,414966,87722629.0,111809026.0,182120.0,17739639.0,5338213,407909,734366,95101,0,0,19302717,0,14945620,696120.0,259078,696120.0,5338213.0,19302717.0,111626906.0,93887267.0,Phillips Theological Seminary,74116-5612,36.167983,-95.868146
1530,417327,,,,,4644006,1827847,143269,0,0,0,3222023,139874,104700,112986.0,2971523,1353992.0,,,,,City College-Altamonte Springs,32714,28.663604,-81.402219
1531,417734,,,,,3208472,91977,822240,0,0,0,3216191,0,0,9828.0,1910596,407659.0,,,,,Southeast Missouri Hospital College of Nursing and Health Sciences,63703-4507,37.302453,-89.54587
1532,417752,547736.0,3235683.0,592634.0,1857998.0,1291595,134531,63495,0,0,0,1410909,641642,22475,42896.0,418571,198324.0,1291595.0,1410909.0,2643049.0,785051.0,Messenger College,76021,32.85076,-97.161015
1533,418126,0.0,15089380.0,3899786.0,11189594.0,45412163,1920974,376913,0,157397,0,7373789,0,0,0.0,6931915,1315378.0,45412163.0,7373789.0,11189594.0,0.0,New York College of Health Professions,11791-4413,40.809329,-73.516191
1534,420246,87266.0,28629493.0,14360175.0,8336141.0,14801173,1590214,2954844,0,74939,0,18163858,754430,98277,86398.0,10809089,86398.0,14801173.0,18163858.0,14269318.0,5933177.0,Southwest College of Naturopathic Medicine & Health Sciences,85282,33.40789,-111.89442
1535,420325,0.0,3120359.0,680930.0,2439429.0,1148035,343028,3369,0,0,0,1030146,726,43000,27242.0,761341,692221.0,1148035.0,1030146.0,2439429.0,0.0,Yeshiva D'monsey Rabbinical College,10952,41.114173,-74.064721
1536,420705,0.0,299688.0,118030.0,145758.0,813712,56636,301267,0,0,0,881955,0,0,0.0,624354,0.0,813712.0,881955.0,181658.0,35900.0,Bakke Graduate University,75243-7039,32.894605,-96.753976
1537,420981,,,,,3252113,55528,376537,0,0,0,3257291,0,0,3168231.0,61738,3168231.0,,,,,Manhattan School of Computer Technology,11230-1401,40.63473,-73.967118
1538,423643,85248846.0,928337590.0,391931065.0,531302871.0,203673340,7608584,26650509,15605,23320516,0,271894358,1246788,4084209,486697.0,233843411,2119964.0,203673340.0,271894358.0,536406525.0,5103654.0,Midwestern University-Glendale,85308,33.663853,-112.183633
1539,426314,,,,,85090000,11186000,9469000,0,484000,0,96058000,443000,1869000,1031000.0,91421000,13706401.0,,,,,Embry-Riddle Aeronautical University-Worldwide,32114-3900,29.189903,-81.048367
1540,427308,,,,,2039201,100291,185592,0,0,0,2509698,0,0,0.0,1811900,1523583.0,,,,,Merkaz Bnos-Business School,11214,40.601511,-73.997176
1541,427894,,,,,1704591,0,0,0,0,0,1007663,0,0,0.0,1007663,433258.0,,,,,CET-Alexandria,22312,38.802702,-77.142637
